month,r_cash,r_bond,r_equity,r_alt
2005-12,0.0006947201270344205,0.005635688853219412,0.050425425425425496,0.046432968400065895
2006-01,0.002975304968759307,0.007423345884884247,0.09329146136769717,0.07312710938531645
2006-02,0.0005932957579353193,0.00020220446635543787,0.04299722662440564,-0.01070915243446121
2006-03,0.0018776558948512267,0.0021091525844996184,0.007673241469691616,0.04031382423420457
2006-04,0.0009863878477018861,-0.00022444454342129827,0.10609844593766793,0.08760188253349133
2006-05,0.0014781237682301995,0.001090154368653895,0.16999667708981225,0.03458762942375038
2006-06,0.0005903768572272927,-0.004195316044815156,0.029041866019997142,-0.08111827670210675
2006-07,0.000786704690726614,-0.00048193531201357054,-0.06848917604931104,0.035958980222106716
2006-08,0.002751301955389529,0.004434189370920105,0.03524299356524785,-0.02848384749571142
2006-09,0.0026457618814306194,0.007424022902229099,0.049189831802037176,-0.02268035581701252
2006-10,0.0011727912431587217,0.0033277135030140848,0.043624231487504384,-0.005949560199693015
2006-11,0.0018547442405310033,0.0016509985864618937,0.1706275802906012,0.04253515303185677
2006-12,0.00253337230829187,0.00122586312574402,0.19078017026685057,-0.0069551041323066215
2007-01,0.002332588200991248,0.0020621290643101364,0.16868118659550935,0.0006293000528367005
2007-02,0.0019392999127314514,0.0008961897757033821,0.06676156232258501,0.03801625113650333
2007-03,0.0022258782541373368,-0.0006781936697918267,0.0932233457512861,-0.0003310666022831579
2007-04,0.002220934723831558,-0.00044928608183869567,0.2797848134756151,0.012251151508196622
2007-05,0.0020233163117833186,-0.003362995532621871,0.10502305760680519,-0.03249194547183286
2007-06,0.0017307692307693134,-0.0066055381314605865,-0.03874897727045956,-0.023481228879850567
2007-07,0.002783643693607063,0.0028655185494799174,0.186786694831246,0.028115156421301087
2007-08,0.0026801952713697563,0.004690662128637779,0.18791996204078876,0.002450018293017131
2007-09,0.002195704057279313,-0.0007934914744898158,0.05368367769545812,0.08255304969430262
2007-10,0.0015240998285386276,0.00027160510859047804,0.019357487247571914,0.044924039696730575
2007-11,0.0014266692029676342,-0.0027713438733474316,-0.16720220866087077,-0.0018679290239930202
2007-12,0.003609079684680383,0.0042632201315271345,0.12683273142574913,0.024832841829217654
2008-01,0.003690735308034432,0.006949537099200764,-0.13447652440694668,0.06902561911969625
2008-02,0.0030171600980577473,0.005845908718687065,0.01172059617851584,0.05251995103739373
2008-03,0.003478097386726775,0.005722701380195927,-0.18907961719015565,-0.05187740516661678
2008-04,0.003091334894613551,0.0026093180030266616,0.04488198291336842,-0.049148931579295715
2008-05,0.002988419872992143,0.0019569521102973386,-0.08644232993841894,-0.0031697122809743903
2008-06,0.0029795158286778367,-0.002299680113991398,-0.22342681175624313,0.048818418067349476
2008-07,0.003434831043445996,0.0030030511066689858,0.007011445204220035,-0.02628629150155535
2008-08,0.0036081043574798244,0.007908789608040312,-0.14710746079431136,-0.07463498116293249
2008-09,0.0038716814159291957,0.018384652463768525,-0.06156791779095505,0.009054075996794229
2008-10,0.007346189164370909,0.02412575758940605,-0.2583612400030991,-0.17185139509903047
2008-11,0.006198723792160354,0.010972298185516705,0.10036041996761447,0.045594454637043216
2008-12,0.00706649755390476,0.014940766859180332,-0.006614238017627505,0.043450250054589724
2009-01,0.00017992083483275856,-0.004750564207428698,0.1182561047484032,0.01037882546010075
2009-02,0.0011692750494693982,-0.00047215610122774976,0.05303666984791722,0.07861796731455603
2009-03,0.0017069445692210472,0.001672519833264996,0.17159875371428313,0.010746725967050109
2009-04,0.0008071748878923923,-0.0003167398166192825,0.046233008513062,-0.0034028724556180775
2009-05,0.0015234339994623092,0.004384129201945974,0.053823997881176755,0.045210659484501134
2009-06,0.0006263421617751508,-0.0009074261732864297,0.15301538321913144,0.005560974675679364
2009-07,-8.942144326218315e-05,-0.006183118861514014,0.18136820084948702,0.00869783259563548
2009-08,0.0016991593632624813,0.002572258983098763,-0.24187522102576453,0.020044271610338903
2009-09,0.0015177216319972597,-8.137498689386735e-05,0.06234451054624124,0.024789769986586503
2009-10,0.0011588518452487762,-0.000799730814676991,0.09171322752669542,0.04934095671657643
2009-11,0.0015136675273796918,0.0038789012207616214,0.07050841134569885,0.10223651827209342
2009-12,0.0014224751066855834,0.002473747153552308,0.018238497141301435,-0.019351098123060836
2010-01,0.0015980113636362425,0.0035041928916945686,-0.1039040211337463,-0.03324380787391522
2010-02,0.0017727353306151716,0.00657368741445552,0.024189962970588397,0.022106290505545932
2010-03,0.0021235179614227384,0.005447561347660779,0.019542835167780437,0.00243148324280571
2010-04,0.0014126787921595607,0.005196604353899348,-0.08256227961389206,0.03289256753814096
2010-05,0.000793510844648182,0.004315992880365105,-0.09382952149280044,0.008844777968127892
2010-06,0.0002642938948109741,0.00042731572104393045,-0.07317760607143842,0.005217306151283917
2010-07,0.0029945393693850964,0.005375201996828949,0.1236621347989586,-0.02625699589473119
2010-08,0.0021074815595363283,0.003925519271039679,0.01214557528111393,0.04773389243283681
2010-09,0.0014896600070102295,-0.00041867831449282633,0.011908527379504319,0.04173223315704974
2010-10,0.0016624376585878675,-0.006335443894662451,0.15138420291116028,0.03468740539152728
2010-11,-0.0013102725366876955,-0.01376878223392708,-0.07189176632587102,0.012342812542521852
2010-12,0.0011370593894866055,0.005379062784635735,-0.0027743098904147168,0.04174294447587697
2011-01,0.0022715359077407626,0.00020531044236404838,-0.016543995355222663,-0.03012798594653425
2011-02,0.0037482566248256965,0.0018344423417373523,0.05302822986074163,0.030377830458858644
2011-03,0.0033868866695614397,0.004193820626955613,-0.004882193716803651,-0.004097860685537557
2011-04,0.002509953262939124,0.004082251837468354,-0.009257710601912494,0.0356693454714106
2011-05,0.0024173357506691584,0.0034114636055151415,-0.058707151361501286,0.0009214303330746243
2011-06,0.0008612522607871487,-0.0030302163386254355,0.022330249826946202,-0.016904574508119895
2011-07,0.0017210222872385827,-0.005324471045404011,-0.021439321426702795,0.053605916790006744
2011-08,0.002663001460355696,0.0007827137924645289,-0.041786312985334306,0.0868480037449441
2011-09,0.004540781357093904,0.007243732756403887,-0.09292829829484839,-0.10622247728098369
2011-10,0.00486140724946682,0.014097840625640234,0.04416452870061116,0.022212146164690392
2011-11,0.00441351213715846,0.011812751622526596,-0.06440299697114626,-0.006778195228035166
2011-12,0.002957579854655945,0.010726524991981234,-0.06967708001511241,-0.060386947008374756
2012-01,0.003707136237256714,0.007703530276369941,0.050524957895868416,0.09108513700623944
2012-02,0.003105850751280226,-0.002237613673297001,0.0689399021424808,0.021717454163825353
2012-03,0.0040167364016736595,0.003501539146023136,-0.06797190499321026,-0.04805836194754048
2012-04,0.0032505417569594908,0.0020944563842053565,0.07017103381113254,-0.006107811770077797
2012-05,0.006895405832017865,0.015488848603597782,0.005136535877547921,-0.04918911344710992
2012-06,0.0018151815181517428,0.0034557950344340505,-0.05545987275562936,0.0007972777308717814
2012-07,0.0024707626420688023,0.00314433269450487,-0.048105256457778744,0.020759011897970858
2012-08,0.000985869208018464,-0.004030342803983067,-0.05319923062702325,0.014347067414501091
2012-09,0.001969796454366346,-0.000532639890283293,0.04118683217840702,0.053060760889897196
2012-10,0.00327653997378774,0.0021973398987655823,-0.016610672646455438,-0.03626063863718062
2012-11,0.002612671456564186,0.002999663339029013,-0.05103485772481431,0.002741152272119807
2012-12,0.0030130293159609245,0.0024457809751523563,0.17913383301764574,-0.01046196669129923
2013-01,0.003978241454899667,0.0058596157941337434,0.06497641210108163,0.010789396926849326
2013-02,0.0029920750444767386,0.005126283747222127,-0.005046033994334342,-0.03691185909834577
2013-03,0.0026606466177536703,0.003373533043163901,-0.06660529611859789,-0.022399219228507718
2013-04,0.0028144097780635757,0.0065248179935544215,-0.018907355060109876,-0.06744991145663874
2013-05,0.0029668831689519948,0.005781373918436472,0.06757625357818187,-0.035388691617468
2013-06,-0.0017588743204348667,-0.003108375698054444,-0.1465011183959507,-0.10523410128171615
2013-07,0.004485023226013185,-0.00275815918362321,0.005356300625448451,0.06684652537526271
2013-08,0.003029819805453693,-0.006499703935158085,0.05652487853433463,0.04573423947591024
2013-09,0.003895071542130424,-0.0001374330272974067,0.042183584504241534,-0.031904033569101105
2013-10,0.0021379364953677538,-0.00569354853192372,-0.014608464981178959,-0.010569717449429515
2013-11,0.001580278128950674,-0.008864661946627161,0.027484406077399992,-0.047244316612800895
2013-12,0.004023351214894166,-0.002377389567380983,-0.04465765755875861,-0.030269166010467703
2014-01,0.007071580105287856,0.00963900791283856,-0.05474288997414534,0.016550819808998307
2014-02,0.006943902629320542,0.016273015921614675,-0.010608510310677777,0.0417381370294153
2014-03,0.0033317836665116563,-0.0013337998437510379,-0.014887473634632276,-0.015769880761020604
2014-04,0.004942466599737294,0.010125872361490096,0.0064856774622708,0.00515416544319307
2014-05,0.00484131253362019,0.014829872871289895,0.001867074228592669,-0.021149474558430977
2014-06,0.004053227286632044,0.0074433555227237935,0.01314823824327327,0.02748645480111591
2014-07,0.0035798613755808617,-0.0015475128262324445,0.09930371015459993,-0.01967009643308395
2014-08,0.0035670916818457687,0.007095947557011151,-0.003916589235672729,-0.015754087915445678
2014-09,0.004386296604401485,0.011121535372688784,0.04865557929945186,-0.05349366358464755
2014-10,0.006174233867931589,0.018294140155170613,0.023425843560728188,-0.026530403774641772
2014-11,0.003217840305320685,0.012658617459158306,0.11988143100039128,0.007665606990463702
2014-12,0.0016410562434729936,-0.005474813073696572,0.2581540897228167,0.018057568751835285
2015-01,0.004542746499850869,0.010683910336651392,-0.027887692254756957,0.024685126549021566
2015-02,0.004003261917117751,0.008609230637420584,0.04031248814896293,-0.011542838193202875
2015-03,0.002584360924462681,-0.011771157603345683,0.13388986098959843,-0.036160536713478575
2015-04,0.006554720871998709,0.015027310316233278,0.17337265551157066,0.02409748465791579
2015-05,0.005707177873710334,0.005825168964147309,0.020857992489003774,-0.009617655077377628
2015-06,0.002328119316115096,0.0026397295391555886,-0.07236219387599907,-0.02258197902540786
2015-07,0.0036292371343542573,0.009581490521313851,-0.14048078759203064,-0.06924534295233342
2015-08,0.0024589571128950105,0.006599600391169025,-0.11743228383564108,0.04990538483420301
2015-09,0.0024529254743523854,0.004798619591831921,-0.04805978422552826,-0.01559017725198155
2015-10,0.003022670025188967,0.011219092169008293,0.10357123777979593,0.0072063410405649566
2015-11,0.0012915261534045541,0.0007803427767765214,0.009178153477508388,-0.061342487411449195
2015-12,0.003941239699032373,0.015162098100734545,0.04628166169800951,0.030156167305618074
2016-01,0.0021413276231263545,0.0020358759122154346,-0.21035704789062992,0.04132074392827391
2016-02,0.0031339031339030488,0.0030167719834923723,-0.02303201665132948,0.07707959847137962
2016-03,0.00220107923885271,0.006292976532222161,0.11837714645676778,0.008382863031906829
2016-04,0.0009210060219624339,-0.00686001336154618,-0.01842808635907145,0.06595919604688151
2016-05,0.0028312570781428015,0.004434024620057819,0.006155162053453012,-0.05315878390569315
2016-06,0.0024703557312253377,0.006860571142547789,0.0015307220488540718,0.10463445583573472
2016-07,0.0035907906780257015,0.0084407988166193,0.026200075747604634,0.012155107993315071
2016-08,0.0028763855759785795,0.004932572849533301,0.04067866706103773,-0.007953605225483074
2016-09,0.0023784540048967795,0.004278879578469841,-0.021567769326733433,0.012490221777477627
2016-10,0.0018842905994835846,0.004328964896899601,0.02554182551046358,0.01543652590687704
2016-11,0.00034828643076068033,-0.008267465694410392,0.060527140332627294,-0.0006431292680516114
2016-12,0.0006963303391127607,-0.011135377543712521,-0.06438079661161167,-0.014555299619511308
2017-01,0.0034792290028529127,-0.0034403093041524,0.023528936246535848,0.029460826995522126
2017-02,0.002773732750849467,3.3060247951910426e-05,0.019140255746395995,0.037660912218170015
2017-03,0.0019362423068942647,9.395759844377238e-05,0.001193930088491113,-0.022677948467347896
2017-04,0.0028297329008215577,-0.0045663742269524965,-0.004520880954972495,0.005678243865054621
2017-05,0.0023399862353750134,-0.005422174579223671,0.01782060814586961,-0.02746336189513847
2017-06,0.0044630595990113875,0.012344456856199448,0.05593726126814347,0.002521943183845408
2017-07,0.004169799712899103,0.0032316169599424516,0.027957703968474856,0.02626464737113605
2017-08,0.0023825731790332316,-0.000431993595651714,0.02473404196825424,0.022923705711731298
2017-09,0.0037351443123938566,0.005161929128201681,0.004661714489304192,-0.023853343452630394
2017-10,0.0030446549391067723,-0.003764023239700598,0.044448242343968714,-0.011894046995488038
2017-11,0.0019561551433389113,-0.0023953275842397703,-0.00014522367514080425,0.01843569749540472
2017-12,0.0029621650733808735,0.0018616015086885263,0.006182108299408906,-0.00437951677017575
2018-01,0.005705463820647294,0.0033150228765406187,0.060963460553174365,0.0017733638026093956
2018-02,0.004071280784889497,0.00787517856342479,-0.05899160082554522,-0.0032373831904356264
2018-03,0.004121244349907016,0.007516606489344602,-0.03108422105149533,-0.02118803863835046
2018-04,0.004302925989672968,0.011792886580611839,-0.03619881922448831,0.005492184328159666
2018-05,0.0021092874563310993,0.0014474216264255269,0.014602042017942907,0.004721110383458104
2018-06,0.003486154048543133,0.0061566127460424,-0.06992404279739162,-0.005533773201839653
2018-07,0.006620346093340279,0.010960141961202652,0.010186513961393917,0.008188948601829992
2018-08,0.003190727355603329,0.0005446464602096857,-0.049767006682115755,-0.0019141170991478825
2018-09,0.002856030118135733,0.0032293343181384326,0.03230038855800199,-0.004828836333064035
2018-10,0.0034951456310678974,0.008884491221621715,-0.08262612552734494,0.02579058354952447
2018-11,0.0032249742002063986,0.009556054942165382,0.006083346679580659,-0.022067296281599716
2018-12,0.0030217307445030706,0.007957098153654751,-0.05096750066959432,0.027131448640038025
2019-01,0.0035895134927248495,0.008094077130289312,0.06343602482487598,0.025617065179417486
2019-02,0.0028741138149070977,0.0006437223854725005,0.14639336833434746,0.0029435687118535385
2019-03,0.0026748184944591635,0.002863725335888301,0.05537149833256527,-0.0169015278031446
2019-04,0.0013973577235772972,-0.0057964145020962254,0.011110352348611352,0.008171331582582998
2019-05,0.0028542433083853513,0.007024220316842245,-0.0688480839602792,0.02459239550319736
2019-06,0.0031623553222439593,0.005289808491678594,0.060577354210808565,0.06331517384999223
2019-07,0.003089338629342242,0.0061714118268823,0.010645904010710083,0.013611018799739426
2019-08,0.0021998742928974746,0.006117437322660457,-0.0069206635634753155,0.0685206612745367
2019-09,0.0026967701473816774,0.0016204674079292047,0.004786338905006238,-0.017099530079770973
2019-10,0.0021265949462097034,-0.0011121076788583872,0.019099366436983622,-0.010034164196406514
2019-11,0.002808638122581364,0.007433327116506572,-0.014859641021401138,-0.015571824218710725
2019-12,0.0036098836123732436,0.0066651452952444235,0.07007643213015147,0.031083241111754086
2020-01,0.0022325581395350458,0.006028552332357773,-0.022625499021563855,0.005742922155388961
2020-02,0.00402202833983023,0.012335770341285857,-0.01594692188004576,0.01230010662118763
2020-03,0.00375939849624074,0.007101886917031841,-0.06443952529549701,-0.022835937181071943
2020-04,0.0036839196905507077,0.013331777081879492,0.061671311679283525,0.04166115559674821
2020-05,-0.0001835199119104569,-0.008607375551837992,-0.008702320952649889,0.03844805776357214
2020-06,-0.0004894762604013003,-0.006830094538594178,0.08476935165565469,0.014556077968138447
2020-07,0.0009794319294809117,-0.0035791604255367426,0.13564681105419263,0.06754145827231084
2020-08,0.0014065557729940892,-0.0022811055418475723,0.027497528173898722,-0.007140603139594658
2020-09,0.001954198473282487,-0.00043863712041736225,-0.04691826127476095,-0.0457862909819703
2020-10,0.0020722862192965597,0.0033914114633715187,0.023755864456953768,-0.010691056707466406
2020-11,0.00158141232285125,0.0017209280729948429,0.05699098833881222,-0.022129133232832828
2020-12,0.004493836157162923,0.007408160539384312,0.05069505907692684,0.05683030134062807
2021-01,0.0010277492291881352,0.002308415376242934,0.026994031270663355,-0.008498517547588302
2021-02,0.0032612634376132377,0.0007132400050149368,-0.002840676886985194,0.0024948446712530735
2021-03,0.002949674933782953,0.005911973447909613,-0.05401013534889876,-0.035830741415990616
2021-04,0.0030010203469179597,0.004713157859896899,0.0158779623914993,0.04810281023040752
2021-05,0.002573155406618177,0.005562689085308881,0.041752272642250565,0.0407707409511892
2021-06,0.0020293661215231573,0.00197727924628488,-0.014753431957677421,-0.040842724507035466
2021-07,0.0031570169168453344,0.012710216272273644,-0.07310185360676258,0.03910216480232602
2021-08,0.002137640282643627,0.003019532496205679,0.0013228158203111295,-0.011494728516096332
2021-09,0.0018368193399300736,0.0007210183525876435,0.012832112798182749,-0.015253209925546784
2021-10,0.0019517388218592835,-0.0004588891546813967,0.009504090574231183,0.009684326818407595
2021-11,0.0024791924915885666,0.007044774867073222,-0.015538413557780406,-0.01781738862522827
2021-12,0.0024730612965906396,0.005572440303736048,0.02242547858967603,0.026612261620391764
2022-01,0.0032305433186490262,0.009365712378379687,-0.07623035018980129,0.013195104376474654
2022-02,0.0016393442622950616,-0.002454728839449083,0.003917609580711634,0.044459019279584726
2022-03,0.0016366612111293755,0.0007840984644387206,-0.07834762758255187,0.04493111671713357
2022-04,0.002917833800186731,0.004699503232747926,-0.048149589988285446,0.02463244798283779
2022-05,0.0027347841266147643,0.005847947777677609,0.020759032008119682,-0.008834566820659117
2022-06,0.0015667614460626034,-5.9175044404446986e-05,0.10428314641435366,-0.03650601061685982
2022-07,0.002491309385863394,0.006931287235095063,-0.06341114301169226,-0.028126902223276382
2022-08,0.0020227706178119753,0.007703616907368316,-0.019577911807878046,0.005692924908934627
2022-09,0.0009805052485869492,2.369327056439552e-05,-0.06667645443521864,0.008752350584750856
2022-10,0.001613367905502816,0.005724978676561854,-0.07717658756746149,-0.0074648349718189
2022-11,5.75274693666028e-05,-0.008105256433895702,0.09827582215693731,0.043895582195833865
2022-12,0.0022434422457431324,0.002202387640321213,0.006352010607761915,0.02187943995215036
2023-01,0.0022384204786776163,0.0017481943831736402,0.07374756519934422,0.016389978733384658
2023-02,0.0013171458023135685,0.002289704745007004,-0.020798717569055714,-0.011925226209128425
2023-03,0.0025736345438949204,0.005392320844905818,-0.004521912350597623,0.042831556346649466
2023-04,0.002224757558471069,0.005943080243772991,-0.004904466593778856,-0.008142701003517784
2023-05,0.003016677101713272,0.006454603920604152,-0.05556601652264048,-0.0056670572410422275
2023-06,0.0019294064237884712,0.004241582941630462,0.02125966876495311,0.02120682513603107
2023-07,0.002095604893520564,0.003890641103233561,0.05353348686018644,0.030215760244670188
2023-08,0.0015260272424122423,0.006534317218476415,-0.06024046531459648,0.026338916116511936
2023-09,0.0006772009029345494,-0.0036465011957255156,-0.01961501277866584,-0.02182997048435289
2023-10,0.0017482517482516613,-0.00016098386280116728,-0.03096996928388296,0.04073130341926163
2023-11,0.0018014974947924145,0.004008481907132211,-0.021128506052405016,-0.0013986481103762877
2023-12,0.003540320314695311,0.01010223942566646,-0.017592905196762265,0.004842310251545266
2024-01,0.0023518871094185823,0.010586235979370251,-0.06288321060814972,-0.0005548798277734911
2024-02,0.0025698324022347396,0.007370356995748839,0.09352897638464341,0.0021420612547942363
2024-03,0.0017274044355288787,0.0017812547399362888,0.006114069311870862,0.06892234155273044
2024-04,0.0021138120932302495,0.00398822171629587,0.020106661030107942,0.04171530676581471
2024-05,0.0022203719122952936,0.004666515151837025,-0.004554519753187214,0.015049318700135504
2024-06,0.0018831348656880298,0.008644011179751221,-0.02519048981952743,-0.013398325320416692
2024-07,0.002045441981314733,0.007661921336713284,0.006026112469638356,0.00147306424014787
2024-08,0.0010482180293500676,0.00045429773142346974,-0.03254813442126436,0.00812774731489091
2024-09,0.0015431248277761878,0.0008345801442282141,0.21110089149723432,0.04041666649225481
2024-10,0.0017608540141968998,0.0018896389368663336,-0.030140932898800377,0.041349764158594204
2024-11,0.001922548750343367,0.008887112111561901,0.007505401410562884,-0.024362981370845038
2024-12,0.002631578947368318,0.01688146146785563,0.005850496810926753,-0.0032032904551897775
2025-01,0.00021872265966749183,0.0036222803590830743,-0.02780101371708088,0.03985263542154058
2025-02,0.0006013557839492645,-0.007557947283267308,0.019116872321459644,0.02930288079740656
2025-03,0.0020215265257061965,-0.002176496275240969,-0.0006743462240189624,0.06045468806678583
2025-04,0.001962922573609527,0.011379235031351964,-0.028601192447237467,0.03228102585879224
2025-05,0.0015237265999128446,0.00028954419711202384,0.020167531472036204,-0.017422286250868058
2025-06,0.0016844164312106447,0.004996809905334354,0.03314013029916074,0.008108314299477814
2025-07,0.0013561160835366959,-0.0007568557045798396,0.04272574856161815,0.014076537471965555
2025-08,0.0012459371614301773,-0.004428077075203207,0.10517306131755966,0.011220893178913527
2025-09,0.001244386733755265,-0.004143774707332071,0.03336038776330663,0.08284600450074882
2025-10,0.0015670593321084336,0.00644604325842546,0.0018909058877936147,0.03982548480274977
2025-11,0.0008632317237657894,-0.0008320889444505264,-0.023776344691058493,0.02184763637877436
2025-12,0.0014554471457064455,-0.00022485914180903066,0.024684149458809923,0.029020113667508073
2026-01,0.0014533318979439436,0.0039294940174015025,0.01770861714875016,0.16158619045348657
2026-02,0.0013437248051599848,0.002178285791095691,0.001669662943989847,-0.01657784233311131
2026-03,0.0010735373054213682,-0.0005844038422156972,-0.008295601017946241,0.0184576130283043
